entry_date,exit_date,entry_price,exit_price,position,position_size,pnl,pnl_pct,pnl_dollar,exit_reason,hold_days
2000-01-07,2000-01-12,76.01624298095703,72.97559326171874,long,32,-0.0400000000000001,-4.00000000000001,-97.30079101562524,stop_loss,5
2000-01-31,2000-02-03,75.75228881835938,81.05494903564454,long,32,0.07000000000000012,7.0000000000000115,169.6851269531253,take_profit,3
2000-02-10,2000-02-11,86.3628921508789,82.90837646484374,long,29,-0.040000000000000105,-4.000000000000011,-100.1809548950198,stop_loss,1
2000-02-23,2000-03-06,88.05216217041016,94.21581352233888,long,28,0.0700000000000001,7.000000000000011,172.58223785400418,take_profit,12
2000-07-20,2000-07-24,84.77922058105469,81.38805175781249,long,29,-0.040000000000000105,-4.000000000000011,-98.3438958740237,stop_loss,4
2001-12-05,2001-12-10,36.192161560058594,34.74447509765625,long,69,-0.04000000000000003,-4.000000000000003,-99.8903659057618,stop_loss,5
2002-01-03,2002-01-14,35.051918029785156,33.64984130859375,long,70,-0.04,-4.0,-98.14537048339844,stop_loss,11
2003-01-10,2003-01-17,22.88932991027832,21.973756713867186,long,107,-0.040000000000000084,-4.000000000000008,-97.96633201599141,stop_loss,7
2003-03-13,2003-04-14,21.639284133911133,21.985580444335938,long,112,0.01600313153992559,1.600313153992559,38.785186767578125,time_limit,32
2003-04-22,2003-05-22,23.168060302734375,23.725515365600586,long,105,0.024061361010892145,2.4061361010892144,58.53278160095215,time_limit,30
2003-05-27,2003-06-06,24.57857322692871,26.29907335281372,long,100,0.07000000000000002,7.000000000000002,172.05001258850103,take_profit,10
2003-07-01,2003-07-09,25.634363174438477,27.42876859664917,long,97,0.07000000000000003,7.0000000000000036,174.05732595443735,take_profit,8
2003-09-02,2003-09-29,28.607437133789062,27.463139648437497,long,89,-0.04000000000000009,-4.000000000000009,-101.84247619628928,stop_loss,27
2003-10-28,2003-11-18,29.865928649902344,28.67129150390625,long,84,-0.039999999999999994,-3.9999999999999996,-100.34952026367186,stop_loss,21
2003-11-24,2003-12-24,29.713918685913086,30.33387565612793,long,84,0.020864194210397292,2.086419421039729,52.076385498046875,time_limit,30
2004-01-12,2004-01-29,32.387115478515625,31.091630859374998,long,77,-0.040000000000000056,-4.000000000000005,-99.75231567382826,stop_loss,17
2004-02-06,2004-03-08,31.373180389404297,30.224037170410156,long,79,-0.036628202966067225,-3.6628202966067223,-90.78231430053711,time_limit,31
2004-04-22,2004-04-29,31.19573402404785,29.947904663085936,long,78,-0.040000000000000056,-4.000000000000005,-97.33069015502943,stop_loss,7
2004-05-25,2004-06-24,30.384567260742188,31.305585861206055,long,80,0.03031205258117505,3.031205258117505,73.68148803710938,time_limit,30
2004-10-01,2004-10-08,30.50286865234375,30.06348991394043,long,80,-0.01440450547163733,-1.440450547163733,-35.150299072265625,below_sma200,7
2004-10-18,2004-10-22,30.53667640686035,30.24937629699707,long,80,-0.00940836212937491,-0.940836212937491,-22.9840087890625,below_sma200,4
2004-11-04,2004-12-02,31.787193298339844,34.01229682922364,long,76,0.07000000000000012,7.0000000000000115,169.10786834716825,take_profit,28
2005-07-08,2005-08-08,32.24938201904297,33.46183776855469,long,77,0.037596247543465314,3.7596247543465315,93.35909271240234,time_limit,31
2005-08-31,2005-09-30,33.28253173828125,33.6923828125,long,75,0.01231429980872949,1.231429980872949,30.73883056640625,time_limit,30
2005-10-19,2005-11-18,33.01784896850586,35.32909839630127,long,76,0.06999999999999999,6.999999999999999,175.65495651245115,take_profit,30
2005-12-01,2006-01-03,35.869651794433594,34.43486572265625,long,71,-0.040000000000000056,-4.000000000000005,-101.86981109619154,stop_loss,33
2006-01-04,2006-02-03,35.7250862121582,35.02326202392578,long,70,-0.019645136307426807,-1.9645136307426807,-49.12769317626953,time_limit,30
2006-03-14,2006-04-13,35.40841293334961,36.058509826660156,long,71,0.01835995571262245,1.835995571262245,46.15687942504883,time_limit,30
2006-04-18,2006-05-11,36.3668212890625,34.9121484375,long,69,-0.03999999999999998,-3.9999999999999982,-100.37242675781243,stop_loss,23
2006-10-04,2006-11-03,35.4174690246582,35.957740783691406,long,70,0.015254386434475523,1.5254386434475524,37.81902313232422,time_limit,30
2006-11-14,2006-12-14,37.67287063598633,38.05018997192383,long,66,0.010015677849010862,1.0015677849010862,24.903076171875,time_limit,30
2007-01-04,2007-02-05,37.830406188964844,37.881919860839844,long,66,0.0013617002053239009,0.13617002053239008,3.39990234375,time_limit,32
2007-02-14,2007-03-01,38.294036865234375,36.762275390625,long,65,-0.04000000000000001,-4.000000000000001,-99.56449584960939,stop_loss,15
2007-03-21,2007-04-20,38.16351318359375,39.005489349365234,long,65,0.022062333772076427,2.2062333772076426,54.728450775146484,time_limit,30
2007-04-25,2007-05-25,39.78731918334961,39.907615661621094,long,63,0.0030234879036993936,0.30234879036993934,7.578678131103516,time_limit,30
