entry_date,exit_date,entry_price,exit_price,position,position_size,pnl,pnl_pct,pnl_dollar,exit_reason,hold_days
2003-05-08,2003-05-29,23.455224990844727,25.09709074020386,long,106,0.07000000000000013,7.000000000000013,174.03776943206822,take_profit,21
2003-08-26,2003-09-18,27.484085083007812,29.40797103881836,long,92,0.07000000000000002,7.000000000000002,176.99750793457036,take_profit,23
2005-12-07,2006-01-06,35.7415885925293,36.52962112426758,long,72,0.022048055578117075,2.2048055578117074,56.73834228515625,time_limit,30
2006-01-18,2006-02-07,36.12736129760742,34.682266845703126,long,72,-0.03999999999999999,-3.9999999999999987,-104.04680053710933,stop_loss,20
2006-10-17,2006-11-16,36.017765045166016,37.99017333984375,long,71,0.054762095654862224,5.476209565486222,140.04098892211914,time_limit,30
2007-07-18,2007-07-26,43.13735580444336,41.41186157226562,long,60,-0.04000000000000008,-4.000000000000008,-103.52965393066427,stop_loss,8
2008-05-20,2008-06-11,42.46287155151367,40.82535934448242,long,60,-0.03856338837199713,-3.856338837199713,-98.250732421875,below_sma200,22
2010-09-28,2010-10-28,43.21809387207031,45.78300476074219,long,59,0.05934807990986961,5.934807990986961,151.32974243164062,time_limit,30
2012-12-20,2012-12-24,59.0654182434082,58.327674865722656,long,43,-0.012490276029965813,-1.2490276029965812,-31.722965240478516,below_sma200,4
2013-04-12,2013-04-18,62.838172912597656,60.32464599609375,long,41,-0.04,-4.0,-103.05460357666016,stop_loss,6
2013-06-03,2013-06-21,65.92887878417969,63.2917236328125,long,38,-0.04000000000000002,-4.000000000000002,-100.21189575195318,stop_loss,18
2013-07-19,2013-08-19,67.2280044555664,67.9129867553711,long,37,0.010188942916748612,1.0188942916748611,25.344345092773438,time_limit,31
2014-01-23,2014-01-29,80.24060821533203,77.03098388671874,long,31,-0.04000000000000008,-4.000000000000008,-99.49835418701191,stop_loss,6
2014-09-23,2014-10-10,90.61637878417969,86.9917236328125,long,27,-0.04000000000000006,-4.000000000000006,-97.86568908691422,stop_loss,17
2015-07-22,2015-08-20,104.17507934570312,100.00807617187499,long,23,-0.0400000000000001,-4.00000000000001,-95.84107299804711,stop_loss,29
2015-11-10,2015-12-10,105.04048919677734,105.15176391601562,long,23,0.0010593507331237294,0.10593507331237294,2.5593185424804688,time_limit,30
2017-05-03,2017-06-02,129.1011199951172,135.19854736328125,long,19,0.04722985647525503,4.722985647525503,115.85111999511719,time_limit,30
2017-09-14,2017-10-16,137.55126953125,140.96815490722656,long,18,0.024840813084609788,2.4840813084609787,61.503936767578125,time_limit,32
2017-10-19,2017-11-20,140.45672607421875,145.6844482421875,long,17,0.03721945053173437,3.7219450531734375,88.87127685546875,time_limit,32
2018-01-10,2018-02-06,153.9134979248047,147.7569580078125,long,16,-0.04,-4.0,-98.504638671875,stop_loss,27
2018-05-15,2018-06-14,159.5718994140625,168.82098388671875,long,15,0.05796186237437969,5.796186237437969,138.73626708984375,time_limit,30
2020-05-27,2020-06-10,222.6883087158203,238.27649032592774,long,11,0.07000000000000002,7.000000000000002,171.4699977111817,take_profit,14
2020-12-18,2021-01-19,300.34649658203125,307.0531921386719,long,8,0.022329861120284046,2.2329861120284047,53.653564453125,time_limit,32
2021-09-08,2021-09-20,370.41546630859375,355.59884765625,long,7,-0.04000000000000007,-4.000000000000007,-103.71633056640644,stop_loss,12
2023-02-03,2023-02-21,300.75732421875,288.72703125,long,8,-0.04000000000000006,-4.000000000000006,-96.24234375000015,stop_loss,18
2023-12-04,2023-12-28,381.13775634765625,407.8173992919922,long,6,0.07000000000000008,7.000000000000008,160.0778576660158,take_profit,24
2024-01-17,2024-02-09,402.7617492675781,430.9550717163086,long,6,0.07000000000000008,7.000000000000008,169.159934692383,take_profit,23
2024-03-14,2024-04-15,434.3429260253906,426.9149475097656,long,6,-0.017101644968866785,-1.7101644968866785,-44.56787109375,time_limit,32
2024-12-27,2025-01-13,519.9231567382812,499.12623046875,long,5,-0.03999999999999998,-3.9999999999999982,-103.9846313476562,stop_loss,17
2025-08-14,2025-09-15,578.4732666015625,590.2344360351562,long,4,0.02033139664809185,2.033139664809185,47.044677734375,time_limit,32
